id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
oth466_rt_rd_sales,Research & Development Expense / Sales,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7038,56,162,1.1,[]
oth466_rt_receiv_curr_assets,Receivables % Total Current Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,40,70,1.1,[]
oth466_rt_reinvest_rate,Reinvestment Rate Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,56,133,1.1,[]
oth466_rt_reinvest_rate_q,Reinvestment Rate ? per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7583,41,68,1.1,[]
oth466_rt_roce,Return On Equity - Total (%),other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,50,100,1.1,[]
oth466_rt_roce_q,Return on Equity - Per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9155,69,180,1.1,[]
oth466_rt_roe,Return On Earning Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,52,89,1.1,[]
oth466_rt_roe_q,Return on Equity - Total (%),other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9156,74,233,1.1,[]
oth466_rt_roic,Return On Invested Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,52,115,1.1,[]
oth466_rt_sales,Net Sales To Gross Fixed Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,57,137,1.1,[]
oth466_rt_sales_fix_assets,Net Sales To Gross Fixed Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,53,164,1.1,[]
oth466_rt_sales_gr,Net Sales/Revenues Growth,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,50,114,1.1,[]
oth466_rt_sales_gr_q,Net Sales/Revenues Growth,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8801,30,46,1.1,[]
oth466_rt_sales_per_emp,Sales Per Employee,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,38,93,1.1,[]
oth466_rt_sales_wkcap,Net Sales / Working Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9786,43,92,1.1,[]
oth466_rt_secs_re_cap,Equity Securities & Real Estate % Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.307,9,10,1.1,[]
oth466_rt_shs_closely_held_pct,Shares - Closely Held - Percent,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9913,50,88,1.1,[]
oth466_rt_stk_split_ratio,Stock Split/Dividend Ratio,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6922,78,285,1.1,[]
oth466_rt_tax_rate,Tax Rate,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,47,85,1.1,[]
oth466_rt_tax_rate_q,Effective Tax Rate,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,39,57,1.1,[]
oth466_rt_tcap_assets,Total Capital % Total Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,46,94,1.1,[]
oth466_rt_tot_debt_tcap_std,Total Debt % Total Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,60,354,1.1,[]
oth466_rt_tot_invest_ret_q,Total Investment Return,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8462,35,61,1.1,[]
oth466_rt_wkcap_pct,Working Capital % Total Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,32,45,1.1,[]
oth466_shs_gva_lid_sed,Common Shares Used To Calculate Fully Diluted Eps,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,61,164,1.1,[]
oth466_sp_fcf_fc,Free Cash Flow Per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9186,51,99,1.1,[]
oth466_sp_sbail_sb,Liabilities - Long Term - Per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9887,35,49,1.1,[]
oth466_spb_sb,Book Value Per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6277,20,36,1.1,[]
oth466_spd_si,Dividends Per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,44,60,1.1,[]
oth466_tl_tvni_sb,Long Term Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,52,99,1.1,[]
oth466_vni_fc,Cash From Investing Activities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,50,84,1.1,[]
